date,ticker,price,volume,market_cap,tx_count,tx_volume,DAA,NVT,hash_rate,fees,volatility,liquidity
2015-04-29,BTC,226.07,8528.0,2493891683.0,50700.0,3817097.0,149808.0,500.0,8724219.05,1203.0,0.4504,0.005
2015-04-30,BTC,236.76,11059.0,2612409658.0,44536.0,3236853.0,149719.0,500.0,10849068.01,2083.0,0.4784,0.005
2015-05-01,BTC,234.17,8103.0,2584416350.0,40699.0,4748292.0,149622.0,500.0,10956522.52,742.0,0.4786,0.005
2015-05-02,BTC,234.75,5109.0,2591403717.0,42110.0,4722996.0,149519.0,500.0,11426376.57,2759.0,0.4605,0.005
2015-05-03,BTC,240.74,4373.0,2658128444.0,47738.0,5087883.0,149409.0,500.0,13712080.84,2464.0,0.4704,0.005
2015-05-04,BTC,237.01,6772.0,2617535526.0,53375.0,2783365.0,149292.0,500.0,13891306.22,743.0,0.4727,0.005
2015-05-05,BTC,233.68,9059.0,2581342574.0,54798.0,6225161.0,149169.0,414.66,10238195.88,3423.0,0.4692,0.005
2015-05-06,BTC,234.41,6475.0,2589991857.0,50954.0,5051098.0,149039.0,500.0,6841220.68,3850.0,0.4693,0.005
2015-05-07,BTC,236.82,12259.0,2617211272.0,44759.0,4195809.0,148902.0,500.0,13273545.35,2485.0,0.4712,0.005
2015-05-08,BTC,245.0,10109.0,2708224164.0,40903.0,4220692.0,148759.0,500.0,5660944.88,1901.0,0.4613,0.005
2015-05-09,BTC,241.37,6093.0,2668700960.0,42321.0,4887187.0,148610.0,500.0,10581496.85,3726.0,0.4638,0.005
2015-05-10,BTC,239.96,3519.0,2653710542.0,47978.0,4598197.0,148454.0,500.0,14290427.94,1257.0,0.4511,0.005
2015-05-11,BTC,242.36,8785.0,2680857272.0,53642.0,4774203.0,148292.0,500.0,9636611.98,2711.0,0.452,0.005
2015-05-12,BTC,241.94,9063.0,2676815609.0,55072.0,6527333.0,148123.0,410.09,7859335.73,4449.0,0.4521,0.005
2015-05-13,BTC,243.44,6134.0,2694019454.0,51210.0,4699267.0,147948.0,500.0,15187209.42,1525.0,0.4162,0.005
2015-05-14,BTC,237.5,9059.0,2628877737.0,44983.0,2563864.0,147768.0,500.0,8049356.93,650.0,0.4049,0.005
2015-05-15,BTC,237.4,6176.0,2628363657.0,41108.0,3336805.0,147581.0,500.0,8386231.3,1833.0,0.4035,0.005
2015-05-16,BTC,235.57,3234.0,2608691139.0,42533.0,4696459.0,147388.0,500.0,10264443.86,2574.0,0.3824,0.005
2015-05-17,BTC,236.55,3021.0,2620134307.0,48218.0,4666779.0,147190.0,500.0,8199959.66,2677.0,0.3747,0.005
2015-05-18,BTC,235.96,6060.0,2614188421.0,53911.0,3476434.0,146985.0,500.0,13646307.2,2270.0,0.3743,0.005
2015-05-19,BTC,233.05,6177.0,2582530638.0,55348.0,1775616.0,146775.0,500.0,10665283.47,201.0,0.3777,0.005
2015-05-20,BTC,233.77,8031.0,2591093029.0,51466.0,4987143.0,146560.0,500.0,6071992.31,777.0,0.3776,0.005
2015-05-21,BTC,235.36,5043.0,2609304218.0,45209.0,4344714.0,146338.0,500.0,13668048.12,2871.0,0.3771,0.005
2015-05-22,BTC,239.8,8680.0,2659126815.0,41314.0,4802794.0,146112.0,500.0,11623547.07,1569.0,0.3441,0.005
2015-05-23,BTC,238.55,5261.0,2645861333.0,42746.0,1220908.0,145880.0,500.0,13307474.08,478.0,0.3428,0.005
2015-05-24,BTC,240.79,2640.0,2671307424.0,48460.0,5616477.0,145642.0,475.62,11325907.31,4328.0,0.3398,0.005
2015-05-25,BTC,235.56,5052.0,2613874391.0,54181.0,5491880.0,145400.0,475.95,14028323.46,1611.0,0.3448,0.005
2015-05-26,BTC,236.19,8087.0,2621454935.0,55626.0,4644055.0,145152.0,500.0,9706117.19,1368.0,0.3031,0.005
2015-05-27,BTC,235.42,9088.0,2613496635.0,51724.0,3250218.0,144900.0,500.0,8719128.61,1364.0,0.2998,0.005
2015-05-28,BTC,236.07,4780.0,2621302053.0,45435.0,5242407.0,144642.0,500.0,9330834.38,1618.0,0.2955,0.005
2015-05-29,BTC,236.0,6687.0,2621114099.0,41521.0,4714647.0,144380.0,500.0,12804336.65,3441.0,0.2955,0.005
2015-05-30,BTC,231.06,4716.0,2566825390.0,42960.0,2047310.0,144113.0,500.0,13030361.5,1060.0,0.2557,0.005
2015-05-31,BTC,231.52,3667.0,2572513623.0,48703.0,4875095.0,143841.0,500.0,13172780.17,557.0,0.2532,0.005
2015-06-01,BTC,222.64,11439.0,2474400261.0,54453.0,5767448.0,143565.0,429.03,19232962.52,1399.0,0.2855,0.005
2015-06-02,BTC,225.42,9070.0,2505859823.0,55905.0,5784161.0,143285.0,433.23,7179639.35,3638.0,0.2733,0.005
2015-06-03,BTC,226.89,5392.0,2522767509.0,51984.0,3400821.0,143000.0,500.0,12191126.1,2365.0,0.2705,0.005
2015-06-04,BTC,224.9,4524.0,2501202497.0,45663.0,2880176.0,142711.0,500.0,10207818.08,1947.0,0.268,0.005
2015-06-05,BTC,224.82,8946.0,2500874187.0,41729.0,1801713.0,142418.0,500.0,9719630.59,1212.0,0.2675,0.005
2015-06-06,BTC,224.79,2888.0,2501101798.0,43176.0,1820000.0,142121.0,500.0,12383961.86,1212.0,0.2643,0.005
2015-06-07,BTC,222.5,3403.0,2476177968.0,48947.0,4035843.0,141820.0,500.0,11535567.52,1423.0,0.2312,0.005
2015-06-08,BTC,229.2,8253.0,2551313869.0,54726.0,4551460.0,141516.0,500.0,12844396.78,3330.0,0.2546,0.005
2015-06-09,BTC,229.02,9082.0,2549882109.0,56185.0,3189797.0,141208.0,500.0,8965742.82,470.0,0.2541,0.005
2015-06-10,BTC,228.31,6656.0,2542547169.0,52244.0,5262763.0,140896.0,483.12,6604016.49,2833.0,0.2508,0.005
2015-06-11,BTC,228.49,5088.0,2545122284.0,45892.0,2833932.0,140581.0,500.0,10926034.49,1642.0,0.251,0.005
2015-06-12,BTC,229.66,5355.0,2558728260.0,41938.0,3110673.0,140263.0,500.0,10101522.85,707.0,0.2506,0.005
2015-06-13,BTC,230.48,3124.0,2568439723.0,43392.0,2829880.0,139941.0,500.0,12979551.72,1515.0,0.2375,0.005
2015-06-14,BTC,232.1,5060.0,2587072378.0,49192.0,3100109.0,139617.0,500.0,13779246.98,2350.0,0.2392,0.005
2015-06-15,BTC,236.89,9616.0,2641055031.0,55000.0,2475358.0,139290.0,500.0,11305013.91,1144.0,0.2489,0.005
2015-06-16,BTC,246.1,17235.0,2744350634.0,56466.0,6439063.0,138959.0,426.2,12216162.04,2927.0,0.2829,0.005
2015-06-17,BTC,251.0,16864.0,2799619093.0,52506.0,1726981.0,138627.0,500.0,22016421.55,223.0,0.2897,0.005
2015-06-18,BTC,247.91,12017.0,2765772724.0,46122.0,3883690.0,138291.0,500.0,9178566.12,1559.0,0.2897,0.005
2015-06-19,BTC,245.0,5962.0,2733919516.0,42149.0,3811183.0,137954.0,500.0,25081367.92,715.0,0.2937,0.005
2015-06-20,BTC,244.62,5989.0,2730289996.0,43610.0,1394591.0,137614.0,500.0,25334340.23,565.0,0.2933,0.005
2015-06-21,BTC,242.0,2037.0,2701651556.0,49439.0,5053673.0,137271.0,500.0,16357556.1,1601.0,0.2892,0.005
2015-06-22,BTC,245.95,4811.0,2746362927.0,55276.0,3735907.0,136927.0,500.0,18853985.91,620.0,0.2937,0.005
2015-06-23,BTC,244.67,4979.0,2732680974.0,56750.0,6299327.0,136581.0,433.81,7677999.16,1024.0,0.2929,0.005
2015-06-24,BTC,241.43,6908.0,2697096800.0,52769.0,2136945.0,136233.0,500.0,10158973.7,578.0,0.2862,0.005
2015-06-25,BTC,241.57,4934.0,2699264017.0,46353.0,2049136.0,135884.0,500.0,15243318.88,408.0,0.2861,0.005
2015-06-26,BTC,241.25,4010.0,2696290818.0,42360.0,3411125.0,135533.0,500.0,11152870.75,1458.0,0.2858,0.005
2015-06-27,BTC,247.7,6875.0,2768996715.0,43828.0,4005973.0,135181.0,500.0,13181828.63,2754.0,0.2997,0.005
2015-06-28,BTC,247.34,7571.0,2765589973.0,49686.0,1537787.0,134827.0,500.0,8008368.65,298.0,0.2998,0.005
2015-06-29,BTC,254.36,14133.0,2844718071.0,55553.0,6004273.0,134473.0,473.78,11458197.93,924.0,0.3023,0.005
2015-06-30,BTC,261.78,20046.0,2928355759.0,57034.0,3500540.0,134117.0,500.0,5862100.68,1752.0,0.3154,0.005
2015-07-01,BTC,258.55,13442.0,2892869564.0,53034.0,2920827.0,133760.0,500.0,11555592.49,990.0,0.2825,0.005
2015-07-02,BTC,254.97,10441.0,2853450277.0,46586.0,2433427.0,133403.0,500.0,19451646.09,627.0,0.2887,0.005
2015-07-03,BTC,255.37,9042.0,2858564493.0,42572.0,5005586.0,133046.0,500.0,10286256.28,713.0,0.2887,0.005
2015-07-04,BTC,257.16,6711.0,2879243580.0,44048.0,2500003.0,132687.0,500.0,14297918.74,1586.0,0.2851,0.005
2015-07-05,BTC,269.95,19569.0,3023118507.0,49936.0,4971797.0,132329.0,500.0,21651153.4,1178.0,0.325,0.005
2015-07-06,BTC,275.0,21058.0,3080359201.0,55832.0,5421410.0,131971.0,500.0,7832333.77,3269.0,0.3269,0.005
2015-07-07,BTC,266.52,13927.0,2986037657.0,57320.0,1844357.0,131612.0,500.0,15661472.4,932.0,0.3478,0.005
2015-07-08,BTC,269.51,17194.0,3020210027.0,53300.0,2660695.0,131253.0,500.0,14460337.29,1298.0,0.3375,0.005
2015-07-09,BTC,268.5,14754.0,3009562140.0,46819.0,1913962.0,130895.0,500.0,12395552.73,340.0,0.3384,0.005
2015-07-10,BTC,293.12,26142.0,3286254691.0,42786.0,3531163.0,130537.0,500.0,19760805.49,2243.0,0.451,0.005
2015-07-11,BTC,294.0,13926.0,3296854783.0,44269.0,6135305.0,130180.0,500.0,21130273.95,1315.0,0.4506,0.005
2015-07-12,BTC,308.93,22205.0,3465048129.0,50186.0,2297565.0,129824.0,500.0,14711270.66,801.0,0.4736,0.005
2015-07-13,BTC,288.04,29454.0,3231459124.0,56111.0,2900247.0,129468.0,500.0,14097184.44,2144.0,0.5458,0.005
2015-07-14,BTC,290.1,10905.0,3255294237.0,57607.0,5137328.0,129113.0,500.0,13642901.03,1030.0,0.5458,0.005
2015-07-15,BTC,291.3,7711.0,3269487188.0,53567.0,5812863.0,128759.0,500.0,18037713.81,4227.0,0.5439,0.005
2015-07-16,BTC,276.8,22534.0,3107433577.0,47054.0,5606382.0,128407.0,500.0,19710056.93,1713.0,0.5666,0.005
2015-07-17,BTC,279.5,12263.0,3138442470.0,43000.0,2567045.0,128056.0,500.0,20254306.78,286.0,0.5642,0.005
2015-07-18,BTC,277.07,10543.0,3111848425.0,44491.0,3755144.0,127706.0,500.0,18771819.22,957.0,0.563,0.005
2015-07-19,BTC,275.83,4543.0,3098610428.0,50437.0,5445212.0,127358.0,500.0,15275029.91,1167.0,0.561,0.005
2015-07-20,BTC,278.64,9149.0,3130873116.0,56393.0,2837740.0,127012.0,500.0,11376299.72,899.0,0.5609,0.005
2015-07-21,BTC,279.8,7736.0,3144605878.0,57896.0,7369233.0,126667.0,426.72,14207151.56,3805.0,0.5581,0.005
2015-07-22,BTC,276.12,9105.0,3103936735.0,53835.0,5511207.0,126325.0,500.0,16685230.51,1984.0,0.5603,0.005
2015-07-23,BTC,277.18,7015.0,3116544622.0,47290.0,6280184.0,125985.0,496.25,17009619.25,2734.0,0.5592,0.005
2015-07-24,BTC,288.77,13997.0,3247580861.0,43216.0,5018716.0,125647.0,500.0,20459032.17,2287.0,0.57,0.005
2015-07-25,BTC,288.49,9244.0,3245152303.0,44714.0,4851020.0,125312.0,500.0,9050020.61,1537.0,0.5702,0.005
2015-07-26,BTC,291.28,5394.0,3277263680.0,50690.0,3300972.0,124979.0,500.0,22463249.71,1684.0,0.5697,0.005
2015-07-27,BTC,295.16,12281.0,3321655574.0,56675.0,4306999.0,124649.0,500.0,11156889.69,1981.0,0.5656,0.005
2015-07-28,BTC,293.99,10896.0,3309222820.0,58186.0,8375478.0,124321.0,395.11,36765690.93,1265.0,0.5661,0.005
2015-07-29,BTC,291.15,10322.0,3277982126.0,54105.0,3190733.0,123997.0,500.0,19644993.57,1341.0,0.5629,0.005
2015-07-30,BTC,287.4,8253.0,3236479524.0,47527.0,2354823.0,123676.0,500.0,25597019.07,1749.0,0.5592,0.005
2015-07-31,BTC,286.11,8031.0,3222666978.0,43432.0,3052527.0,123358.0,500.0,9305385.14,2294.0,0.5571,0.005
2015-08-01,BTC,281.28,7210.0,3168965532.0,44938.0,1319165.0,123044.0,500.0,14319430.62,580.0,0.5584,0.005
2015-08-02,BTC,281.99,4606.0,3177668719.0,50944.0,6146347.0,122733.0,500.0,13078713.35,1171.0,0.5583,0.005
2015-08-03,BTC,283.76,6037.0,3198322950.0,56959.0,1875302.0,122425.0,500.0,16029369.05,1403.0,0.5583,0.005
2015-08-04,BTC,284.76,6237.0,3210305255.0,58478.0,6236479.0,122122.0,500.0,16468639.01,2589.0,0.533,0.005
2015-08-05,BTC,282.16,6559.0,3181698164.0,54376.0,5848025.0,121822.0,500.0,8542902.9,2864.0,0.531,0.005
2015-08-06,BTC,277.83,6714.0,3133565907.0,47765.0,2911684.0,121527.0,500.0,10258680.91,561.0,0.5219,0.005
2015-08-07,BTC,279.89,9231.0,3157498982.0,43650.0,4283255.0,121235.0,500.0,23006839.49,29783.0,0.5212,0.005
2015-08-08,BTC,269.87,8666.0,3045135115.0,45163.0,5590520.0,120948.0,500.0,13960894.89,1901.0,0.5371,0.005
2015-08-09,BTC,262.85,10165.0,2966579831.0,51200.0,4086353.0,120665.0,500.0,8539921.29,653.0,0.4324,0.005
2015-08-10,BTC,264.06,9507.0,2980895532.0,57245.0,2622952.0,120387.0,500.0,14027237.84,583.0,0.4327,0.005
2015-08-11,BTC,265.9,7709.0,3002330734.0,58771.0,2301007.0,120113.0,500.0,9043548.13,311.0,0.3885,0.005
2015-08-12,BTC,269.03,10126.0,3038343997.0,54649.0,4749522.0,119844.0,500.0,11689945.14,1243.0,0.3194,0.005
2015-08-13,BTC,265.44,11130.0,2998462451.0,48004.0,4143113.0,119580.0,500.0,11324526.86,3103.0,0.3199,0.005
2015-08-14,BTC,266.5,8381.0,3011101902.0,43869.0,4415632.0,119321.0,500.0,13936103.8,2938.0,0.3199,0.005
2015-08-15,BTC,263.34,4593.0,2976055620.0,45389.0,1652034.0,119067.0,500.0,18211696.64,362.0,0.2739,0.005
2015-08-16,BTC,256.0,9726.0,2893744141.0,51456.0,6547966.0,118818.0,441.93,24078960.2,4375.0,0.2855,0.005
2015-08-17,BTC,258.13,8192.0,2918465578.0,57532.0,3233947.0,118575.0,500.0,9880522.2,548.0,0.2873,0.005
2015-08-18,BTC,252.39,9172.0,2854198323.0,59066.0,7177527.0,118337.0,397.66,29185875.33,3539.0,0.2956,0.005
2015-08-19,BTC,232.17,25772.0,2626116523.0,54923.0,1697617.0,118104.0,500.0,16976046.31,646.0,0.3962,0.005
2015-08-20,BTC,235.83,21238.0,2668104335.0,48245.0,5200060.0,117877.0,500.0,15145446.16,3181.0,0.4019,0.005
2015-08-21,BTC,233.81,9103.0,2645834560.0,44089.0,2047890.0,117656.0,500.0,12936229.09,1568.0,0.4011,0.005
2015-08-22,BTC,226.34,16438.0,2561867941.0,45617.0,3309679.0,117441.0,500.0,29405148.21,345.0,0.4102,0.005
2015-08-23,BTC,227.81,14125.0,2579075255.0,51714.0,3413351.0,117232.0,500.0,28071964.06,820.0,0.3748,0.005
2015-08-24,BTC,216.24,29574.0,2448629320.0,57820.0,1602410.0,117029.0,500.0,10764025.29,1035.0,0.4028,0.005
2015-08-25,BTC,224.47,42752.0,2542383611.0,59362.0,2194463.0,116832.0,500.0,19072244.92,951.0,0.4308,0.005
2015-08-26,BTC,227.63,30793.0,2578742703.0,55198.0,2889691.0,116642.0,500.0,18199048.02,843.0,0.4313,0.005
2015-08-27,BTC,227.16,13746.0,2573985478.0,48487.0,4829065.0,116458.0,500.0,15540122.29,3789.0,0.4316,0.005
2015-08-28,BTC,233.15,22783.0,2642441308.0,44310.0,4537477.0,116280.0,500.0,14271947.24,2039.0,0.4482,0.005
2015-08-29,BTC,228.4,15915.0,2589176796.0,45845.0,4904141.0,116109.0,500.0,13361816.06,3662.0,0.4501,0.005
2015-08-30,BTC,227.8,17316.0,2582943949.0,51973.0,2798348.0,115945.0,500.0,24153521.25,1917.0,0.4503,0.005
2015-08-31,BTC,231.57,15051.0,2626268909.0,58110.0,6589467.0,115787.0,398.56,19378463.79,4847.0,0.4564,0.005
2015-09-01,BTC,227.31,23996.0,2578523252.0,59659.0,6567833.0,115636.0,392.6,13884889.2,696.0,0.4573,0.005
2015-09-02,BTC,228.4,21505.0,2591458164.0,55475.0,3929487.0,115492.0,500.0,25493755.04,2547.0,0.4567,0.005
2015-09-03,BTC,227.08,19685.0,2577048306.0,48730.0,5276676.0,115356.0,488.38,18805535.64,2968.0,0.4552,0.005
2015-09-04,BTC,230.84,21245.0,2620295613.0,44532.0,3124871.0,115226.0,500.0,22318655.91,2233.0,0.4626,0.005
2015-09-05,BTC,234.73,19347.0,2665037670.0,46075.0,4009779.0,115103.0,500.0,16574668.76,970.0,0.4684,0.005
2015-09-06,BTC,239.99,24281.0,2725357050.0,52234.0,4210784.0,114988.0,500.0,21401504.68,3105.0,0.4764,0.005
2015-09-07,BTC,240.17,23759.0,2728000886.0,58401.0,4416673.0,114880.0,500.0,17741410.38,551.0,0.4633,0.005
2015-09-08,BTC,243.76,24993.0,2769387046.0,59958.0,6363902.0,114780.0,435.17,17092625.91,2873.0,0.4604,0.005
2015-09-09,BTC,240.26,22406.0,2730223077.0,55753.0,5895216.0,114687.0,463.13,42905290.64,3731.0,0.4616,0.005
2015-09-10,BTC,238.9,21106.0,2715365117.0,48974.0,2195149.0,114601.0,500.0,21148206.12,1533.0,0.4603,0.005
2015-09-11,BTC,239.45,13933.0,2722214416.0,44755.0,4856031.0,114524.0,500.0,16551721.46,3412.0,0.4576,0.005
2015-09-12,BTC,234.66,16804.0,2668344733.0,46306.0,5239988.0,114453.0,500.0,24798371.42,3231.0,0.4599,0.005
2015-09-13,BTC,229.83,15579.0,2613996183.0,52496.0,1242772.0,114391.0,500.0,15035803.73,2910.0,0.4627,0.005
2015-09-14,BTC,231.48,21329.0,2633340668.0,58694.0,4631339.0,114337.0,500.0,24765633.71,1763.0,0.4637,0.005
2015-09-15,BTC,229.1,17964.0,2606837630.0,60259.0,2659743.0,114290.0,500.0,13424851.47,293.0,0.4563,0.005
2015-09-16,BTC,227.55,17403.0,2589769017.0,56032.0,5752061.0,114251.0,450.23,35394942.14,2002.0,0.4545,0.005
2015-09-17,BTC,233.08,14796.0,2653288521.0,49220.0,1927334.0,114221.0,500.0,8369069.33,428.0,0.4598,0.005
2015-09-18,BTC,233.62,17442.0,2660019040.0,44979.0,4925092.0,114198.0,500.0,20631264.29,3135.0,0.3644,0.005
2015-09-19,BTC,231.1,14250.0,2631903169.0,46538.0,2671135.0,114184.0,500.0,19534123.76,1613.0,0.362,0.005
2015-09-20,BTC,229.16,13128.0,2610381544.0,52759.0,4617170.0,114177.0,500.0,25236445.66,2879.0,0.362,0.005
2015-09-21,BTC,226.9,12558.0,2585204284.0,58988.0,3911140.0,114179.0,500.0,29017149.51,2197.0,0.3456,0.005
2015-09-22,BTC,230.48,19949.0,2626568851.0,60561.0,4605582.0,114190.0,500.0,12972490.89,1447.0,0.3492,0.005
2015-09-23,BTC,230.46,12962.0,2626916416.0,56313.0,5650872.0,114208.0,464.87,18812837.11,1500.0,0.2962,0.005
2015-09-24,BTC,235.31,24302.0,2682787119.0,49466.0,3305293.0,114235.0,500.0,22531214.61,1601.0,0.2755,0.005
2015-09-25,BTC,235.44,23252.0,2684857180.0,45205.0,1419478.0,114270.0,500.0,17006932.0,584.0,0.2719,0.005
2015-09-26,BTC,234.05,15127.0,2669590665.0,46772.0,3256962.0,114314.0,500.0,20960797.25,609.0,0.2728,0.005
2015-09-27,BTC,232.62,13987.0,2653860864.0,53023.0,5931164.0,114366.0,447.44,20474028.16,3321.0,0.258,0.005
2015-09-28,BTC,238.31,19999.0,2719370699.0,59284.0,6620595.0,114426.0,410.74,17134228.57,3683.0,0.2608,0.005
2015-09-29,BTC,237.5,20679.0,2710720803.0,60864.0,6099509.0,114495.0,444.42,16796269.57,3135.0,0.261,0.005
2015-09-30,BTC,237.33,21719.0,2709373139.0,56595.0,1418351.0,114573.0,500.0,20600121.67,1074.0,0.2553,0.005
2015-10-01,BTC,238.3,18217.0,2721041779.0,49714.0,3671957.0,114659.0,500.0,31917164.78,884.0,0.2458,0.005
2015-10-02,BTC,237.68,19403.0,2714555789.0,45431.0,4671509.0,114753.0,500.0,14054277.58,1358.0,0.246,0.005
2015-10-03,BTC,239.34,18064.0,2734112397.0,47006.0,5504822.0,114856.0,496.68,24432918.02,1672.0,0.2453,0.005
2015-10-04,BTC,238.47,14371.0,2724769397.0,53289.0,3189316.0,114968.0,500.0,17073733.96,378.0,0.2401,0.005
2015-10-05,BTC,239.24,18310.0,2734164864.0,59581.0,6083399.0,115089.0,449.45,18808980.69,3672.0,0.2335,0.005
2015-10-06,BTC,246.71,28530.0,2820152151.0,61169.0,1842903.0,115218.0,500.0,19566930.04,1368.0,0.2455,0.005
2015-10-07,BTC,245.28,22594.0,2804418256.0,56879.0,1448374.0,115355.0,500.0,12783312.97,1027.0,0.2467,0.005
2015-10-08,BTC,244.16,14909.0,2792222390.0,49963.0,3286903.0,115502.0,500.0,18216272.13,1111.0,0.2419,0.005
2015-10-09,BTC,244.48,14777.0,2796492416.0,45659.0,5174903.0,115656.0,500.0,21955683.46,1614.0,0.2362,0.005
2015-10-10,BTC,245.27,17583.0,2806141325.0,47242.0,2538352.0,115820.0,500.0,12821782.43,445.0,0.2353,0.005
2015-10-11,BTC,247.75,7948.0,2835133740.0,53556.0,3561045.0,115992.0,500.0,23337438.33,1379.0,0.2374,0.005
2015-10-12,BTC,246.53,21149.0,2821788252.0,59880.0,1569701.0,116173.0,500.0,21379180.02,860.0,0.226,0.005
2015-10-13,BTC,250.25,25745.0,2864992365.0,61476.0,3020734.0,116362.0,500.0,28905561.39,1564.0,0.2157,0.005
2015-10-14,BTC,253.79,26888.0,2906153872.0,57164.0,5847622.0,116560.0,496.98,26670992.18,3487.0,0.2188,0.005
2015-10-15,BTC,254.43,22523.0,2914117866.0,50214.0,6086860.0,116767.0,478.76,14755270.95,4320.0,0.2134,0.005
2015-10-16,BTC,265.93,29023.0,3046497349.0,45888.0,2668241.0,116982.0,500.0,26435682.1,1744.0,0.2547,0.005
2015-10-17,BTC,264.62,29844.0,3032150761.0,47478.0,2379067.0,117206.0,500.0,23263872.07,1415.0,0.2476,0.005
2015-10-18,BTC,263.4,10825.0,3018829120.0,53825.0,4657561.0,117439.0,500.0,21039776.37,3292.0,0.2494,0.005
2015-10-19,BTC,263.82,16144.0,3024301533.0,60180.0,1951725.0,117679.0,500.0,18483253.79,379.0,0.2438,0.005
2015-10-20,BTC,270.88,27354.0,3105910288.0,61784.0,5251256.0,117929.0,500.0,16232494.37,3444.0,0.2512,0.005
2015-10-21,BTC,269.04,23596.0,3085484672.0,57451.0,3031026.0,118187.0,500.0,24490109.53,2202.0,0.249,0.005
2015-10-22,BTC,273.14,24185.0,3133187576.0,50466.0,6587325.0,118453.0,475.64,19147052.74,4565.0,0.2487,0.005
2015-10-23,BTC,278.38,26027.0,3193990738.0,46118.0,2049845.0,118728.0,500.0,19149885.67,1211.0,0.2521,0.005
2015-10-24,BTC,279.97,18772.0,3212932708.0,47716.0,2351484.0,119011.0,500.0,14745319.88,1777.0,0.2465,0.005
2015-10-25,BTC,293.99,28018.0,3374560206.0,54094.0,2157902.0,119302.0,500.0,29655225.72,1511.0,0.2897,0.005
2015-10-26,BTC,283.87,24940.0,3259106781.0,60482.0,4202887.0,119602.0,500.0,18699004.97,3142.0,0.3217,0.005
2015-10-27,BTC,296.1,33053.0,3400258605.0,62094.0,9112051.0,119910.0,373.16,29094984.38,7083.0,0.3424,0.005
2015-10-28,BTC,300.75,31113.0,3454407799.0,57739.0,5715494.0,120226.0,500.0,33548858.36,1515.0,0.3385,0.005
2015-10-29,BTC,311.97,32579.0,3584059495.0,50719.0,3957056.0,120550.0,500.0,20347952.47,1767.0,0.3509,0.005
2015-10-30,BTC,327.05,37652.0,3758122378.0,46349.0,5406542.0,120883.0,500.0,36690245.31,2974.0,0.3742,0.005
2015-10-31,BTC,311.64,29721.0,3581824702.0,47956.0,2824407.0,121223.0,500.0,39387343.14,2134.0,0.4251,0.005
2015-11-01,BTC,313.99,11918.0,3609618425.0,54366.0,5460939.0,121571.0,500.0,26453719.19,2669.0,0.4231,0.005
2015-11-02,BTC,342.54,25501.0,3938683623.0,60785.0,4368180.0,121928.0,500.0,36573985.28,725.0,0.5092,0.005
2015-11-03,BTC,417.0,76953.0,4795900499.0,62405.0,6727501.0,122292.0,500.0,17476582.72,4962.0,0.8744,0.005
2015-11-04,BTC,475.5,100714.0,5469894065.0,58028.0,5018684.0,122664.0,500.0,50449998.5,975.0,0.9676,0.005
2015-11-05,BTC,404.46,80973.0,4653698425.0,50973.0,8849655.0,123044.0,500.0,34221673.4,2837.0,1.1409,0.005
2015-11-06,BTC,380.11,48766.0,4374477609.0,46581.0,3060988.0,123432.0,500.0,21863709.37,1377.0,1.1707,0.005
2015-11-07,BTC,388.0,32734.0,4466248175.0,48196.0,2942615.0,123827.0,500.0,31571608.55,1950.0,1.1683,0.005
2015-11-08,BTC,381.02,24726.0,4386853204.0,54638.0,7181697.0,124230.0,500.0,22777995.88,4283.0,1.1736,0.005
2015-11-09,BTC,379.99,26192.0,4375943235.0,61089.0,3967044.0,124640.0,500.0,20673537.56,2313.0,1.1746,0.005
2015-11-10,BTC,351.9,35772.0,4053339128.0,62718.0,3064757.0,125057.0,500.0,20917003.15,1025.0,1.2162,0.005
2015-11-11,BTC,308.65,60189.0,3555937322.0,58319.0,6378835.0,125482.0,500.0,48538147.47,1649.0,1.3052,0.005
2015-11-12,BTC,324.03,39850.0,3733938481.0,51228.0,3867162.0,125914.0,500.0,36940053.29,1691.0,1.3126,0.005
2015-11-13,BTC,332.11,25615.0,3827877149.0,46815.0,7650550.0,126353.0,500.0,19966187.44,2948.0,1.3135,0.005
2015-11-14,BTC,332.72,21455.0,3835738809.0,48438.0,6969234.0,126800.0,500.0,22609723.41,3301.0,1.3136,0.005
2015-11-15,BTC,321.14,22324.0,3703041529.0,54912.0,6458788.0,127253.0,500.0,26867291.35,1632.0,1.3172,0.005
2015-11-16,BTC,330.77,29534.0,3814910317.0,61396.0,5121698.0,127713.0,500.0,19881046.77,1157.0,1.3183,0.005
2015-11-17,BTC,336.5,32724.0,3881837111.0,63032.0,2226720.0,128180.0,500.0,22163934.26,1026.0,1.3175,0.005
2015-11-18,BTC,333.49,28182.0,3847946756.0,58611.0,5403953.0,128654.0,500.0,29695733.76,3375.0,1.3189,0.005
2015-11-19,BTC,329.0,27147.0,3796960814.0,51485.0,8445876.0,129134.0,449.56,38159544.82,4790.0,1.32,0.005
2015-11-20,BTC,319.06,21785.0,3683040857.0,47049.0,6498735.0,129621.0,500.0,23917066.29,2114.0,1.326,0.005
2015-11-21,BTC,325.18,6204.0,3754498548.0,48680.0,7065536.0,130114.0,500.0,13363030.08,3313.0,1.3263,0.005
2015-11-22,BTC,322.96,4001.0,3729673100.0,55187.0,6678499.0,130614.0,500.0,36939016.66,2346.0,1.3267,0.005
2015-11-23,BTC,323.98,4679.0,3742261491.0,61703.0,3769586.0,131119.0,500.0,56730323.33,2457.0,1.3268,0.005
